,listing_url,last_scraped,source,name,description,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,bathrooms_text,amenities,calendar_updated,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,scrape_id,host_id,host_listings_count,host_total_listings_count,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_30,availability_60,availability_90,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,accommodates,bathrooms,bedrooms,beds,latitude,longitude,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,estimated_occupancy_l365d,estimated_revenue_l365d
613,https://www.airbnb.com/rooms/592885617036405071,2025-06-27,city scrape,Prentiss House by Thatch | King Rm #15,"Prentiss House by Thatch is a 20-room boutique hotel nestled between Harvard and Porter Square in an iconic Cambridge neighborhood setting. Built in 1843 and renovated in 2022, the building's rich architecture is complimented by modern amenities and fresh design, providing an upscale yet laid-back atmosphere. Using state of the art technology, roaming staff and a virtual front desk, most guests enjoy their stay without ever needing assistance from our staff.","The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House.",https://a0.muscache.com/pictures/miso/Hosting-592885617036405071/original/d6577344-c665-48ec-ab65-0e77ac37f565.png,https://www.airbnb.com/users/show/814298,Thatch,2011-07-13,"Boston, MA","Thatch is an ever-evolving hospitality management company that specializes in co-living, hotels and apartment-hotels for short and long stays. Founded in 2010, Thatch's goal is to make Boston more accessible by providing innovative housing and hotel concepts at prices and on terms that put the value in hospitality back where it belongs - with the guests. We do this by stripping out non-essential services and amenities - like daily room cleaning and on-site food and beverage - and by centralizing our staff. In exchange, Thatch guests are afforded privacy, independence and more room in their travel budgets. Simple. Flexible. Functional. That's Thatch.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Neighborhood highlights,Neighborhood Nine,,Room in boutique hotel,Private room,1 private bath,"[""Central air conditioning"", ""Laundromat nearby"", ""Zero % shampoo"", ""Coffee"", ""Fire pit"", ""Iron"", ""50 inch TV"", ""Zero % body soap"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Shared patio or balcony"", ""Zero % conditioner"", ""Self check-in"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Smart lock"", ""Paid parking garage on premises \u2013 5 spaces"", ""Outdoor dining area"", ""Hangers"", ""Hot water kettle"", ""Outdoor furniture"", ""Bed linens"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Central heating"", ""Clothing storage: dresser"", ""Long term stays allowed"", ""Wifi""]",,t,2025-06-27,2022-07-26,2025-05-25,128734,t,592885617036405071,20250625193454,814298,80.0,113.0,7.0,2.0,0.0,20,49,79,177,4.57,4.71,5.0,5.0,5.0,5.0,4.43,20,2,18.0,0.0,0.2,2.0,1.0,1.0,1.0,42.3851,-71.1196,128.0,2.0,365.0,1.0,7.0,365.0,365.0,4.4,365.0,12,1536.0
614,https://www.airbnb.com/rooms/592968776070404751,2025-06-27,city scrape,Prentiss House by Thatch | Deluxe King Rm #18,"Prentiss House by Thatch is a 20-room boutique hotel nestled between Harvard and Porter Square in an iconic Cambridge neighborhood setting. Built in 1843 and renovated in 2022, the building's rich architecture is complimented by modern amenities and fresh design, providing an upscale yet laid-back atmosphere. Using state of the art technology, roaming staff and a virtual front desk, most guests enjoy their stay without ever needing assistance from our staff.","The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House.",https://a0.muscache.com/pictures/miso/Hosting-592968776070404751/original/b6548fd2-4095-48c2-a963-abab42a71202.png,https://www.airbnb.com/users/show/814298,Thatch,2011-07-13,"Boston, MA","Thatch is an ever-evolving hospitality management company that specializes in co-living, hotels and apartment-hotels for short and long stays. Founded in 2010, Thatch's goal is to make Boston more accessible by providing innovative housing and hotel concepts at prices and on terms that put the value in hospitality back where it belongs - with the guests. We do this by stripping out non-essential services and amenities - like daily room cleaning and on-site food and beverage - and by centralizing our staff. In exchange, Thatch guests are afforded privacy, independence and more room in their travel budgets. Simple. Flexible. Functional. That's Thatch.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Neighborhood highlights,Agassiz,,Room in boutique hotel,Private room,1 private bath,"[""Central air conditioning"", ""Luggage dropoff allowed"", ""55 inch TV"", ""Laundromat nearby"", ""Zero % shampoo"", ""Wine glasses"", ""Coffee"", ""Fire pit"", ""Iron"", ""Zero % body soap"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Shared patio or balcony"", ""Zero % conditioner"", ""Self check-in"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Smart lock"", ""Paid parking garage on premises \u2013 5 spaces"", ""Outdoor dining area"", ""Hangers"", ""Hot water kettle"", ""Bathtub"", ""Outdoor furniture"", ""Bed linens"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""Wifi""]",,t,2025-06-27,2022-04-27,2024-08-25,128734,t,592968776070404751,20250625193454,814298,80.0,113.0,10.0,1.0,0.0,21,51,81,179,4.4,4.5,4.4,4.7,4.6,4.6,4.2,20,2,18.0,0.0,0.26,2.0,1.0,1.0,1.0,42.38317,-71.11952,135.0,2.0,365.0,1.0,7.0,365.0,365.0,4.4,365.0,6,810.0
615,https://www.airbnb.com/rooms/594328584876275034,2025-06-26,city scrape,"Cambridge, Prentiss House - Standard Queen | Rm 13","This is a standard queen room, equipped with a queen bed and our basic amenity package - a smart TV for wireless streaming, fast and free wi-fi and local coffee/tea in-room. It's one of the most cost-effective options at Prentiss House. Located on the third floor, accessed only by stairs, this room is situated in the ""Hideaway"", our cozy loft featuring the original exposed wood beams, sloped ceilings, and custom interior design.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTk0MzI4NTg0ODc2Mjc1MDM0/original/a5f2fc2a-92e0-4845-b924-2222ae4df7a3.jpeg,https://www.airbnb.com/users/show/814298,Thatch,2011-07-13,"Boston, MA","Thatch is an ever-evolving hospitality management company that specializes in co-living, hotels and apartment-hotels for short and long stays. Founded in 2010, Thatch's goal is to make Boston more accessible by providing innovative housing and hotel concepts at prices and on terms that put the value in hospitality back where it belongs - with the guests. We do this by stripping out non-essential services and amenities - like daily room cleaning and on-site food and beverage - and by centralizing our staff. In exchange, Thatch guests are afforded privacy, independence and more room in their travel budgets. Simple. Flexible. Functional. That's Thatch.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,,Agassiz,,Private room in home,Private room,1 private bath,"[""Central air conditioning"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Zero % shampoo"", ""Coffee"", ""50 inch HDTV with Roku"", ""Fire pit"", ""Iron"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Smoke alarm"", ""Hot water"", ""Smart lock"", ""Paid parking garage on premises \u2013 5 spaces"", ""Hangers"", ""Hot water kettle"", ""Bathtub"", ""Bed linens"", ""Carbon monoxide alarm"", ""Central heating"", ""Wifi""]",,t,2025-06-26,2022-04-24,2025-06-08,128734,t,594328584876275034,20250625193454,814298,80.0,113.0,38.0,18.0,1.0,14,44,74,173,4.71,4.79,4.92,4.95,4.84,4.92,4.55,20,2,18.0,0.0,0.98,2.0,1.0,1.0,1.0,42.383412115559345,-71.11913178716317,124.0,1.0,365.0,1.0,7.0,365.0,365.0,4.4,365.0,108,13392.0
616,https://www.airbnb.com/rooms/594362872467802352,2025-06-27,previous scrape,Prentiss House by Thatch | Queen Rm #19,"Prentiss House by Thatch is a 20-room boutique hotel nestled between Harvard and Porter Square in an iconic Cambridge neighborhood setting. Built in 1843 and renovated in 2022, the building's rich architecture is complimented by modern amenities and fresh design, providing an upscale yet laid-back atmosphere. Using state of the art technology, roaming staff and a virtual front desk, most guests enjoy their stay without ever needing assistance from our staff.",,https://a0.muscache.com/pictures/miso/Hosting-594362872467802352/original/080e6745-3788-4f09-a52c-55112c46c407.png,https://www.airbnb.com/users/show/814298,Thatch,2011-07-13,"Boston, MA","Thatch is an ever-evolving hospitality management company that specializes in co-living, hotels and apartment-hotels for short and long stays. Founded in 2010, Thatch's goal is to make Boston more accessible by providing innovative housing and hotel concepts at prices and on terms that put the value in hospitality back where it belongs - with the guests. We do this by stripping out non-essential services and amenities - like daily room cleaning and on-site food and beverage - and by centralizing our staff. In exchange, Thatch guests are afforded privacy, independence and more room in their travel budgets. Simple. Flexible. Functional. That's Thatch.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,,Agassiz,,Room in boutique hotel,Private room,1 private bath,"[""Luggage dropoff allowed"", ""55 inch TV"", ""Laundromat nearby"", ""Zero % shampoo"", ""AC - split type ductless system"", ""Wine glasses"", ""Coffee"", ""Fire pit"", ""Iron"", ""Clothing storage: closet"", ""Zero % body soap"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Shared patio or balcony"", ""Zero % conditioner"", ""Self check-in"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Smart lock"", ""Paid parking garage on premises \u2013 5 spaces"", ""Outdoor dining area"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Outdoor furniture"", ""Bed linens"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""Wifi""]",,t,2025-06-27,2022-04-21,2025-03-15,128734,t,594362872467802352,20250625193454,814298,80.0,113.0,31.0,7.0,0.0,13,32,59,145,4.68,4.71,4.74,4.9,4.68,4.94,4.52,20,2,18.0,0.0,0.8,2.0,1.3,1.0,1.7,42.38351,-71.11943,220.9,2.0,365.0,1.0,7.0,365.0,365.0,4.4,365.0,42,17531.2
617,https://www.airbnb.com/rooms/594368718724038692,2025-06-27,city scrape,Prentiss House by Thatch | King Rm #20,"Prentiss House by Thatch is a 20-room boutique hotel nestled between Harvard and Porter Square in an iconic Cambridge neighborhood setting. Built in 1843 and renovated in 2022, the building's rich architecture is complimented by modern amenities and fresh design, providing an upscale yet laid-back atmosphere. Using state of the art technology, roaming staff and a virtual front desk, most guests enjoy their stay without ever needing assistance from our staff.","The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House.",https://a0.muscache.com/pictures/miso/Hosting-594368718724038692/original/734e5dd8-4477-415e-92fe-93832e348df9.png,https://www.airbnb.com/users/show/814298,Thatch,2011-07-13,"Boston, MA","Thatch is an ever-evolving hospitality management company that specializes in co-living, hotels and apartment-hotels for short and long stays. Founded in 2010, Thatch's goal is to make Boston more accessible by providing innovative housing and hotel concepts at prices and on terms that put the value in hospitality back where it belongs - with the guests. We do this by stripping out non-essential services and amenities - like daily room cleaning and on-site food and beverage - and by centralizing our staff. In exchange, Thatch guests are afforded privacy, independence and more room in their travel budgets. Simple. Flexible. Functional. That's Thatch.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Neighborhood highlights,Neighborhood Nine,,Room in boutique hotel,Private room,1 private bath,"[""Central air conditioning"", ""55 inch TV"", ""Laundromat nearby"", ""Zero % shampoo"", ""Wine glasses"", ""Coffee"", ""Fire pit"", ""Iron"", ""Zero % body soap"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Shared patio or balcony"", ""Zero % conditioner"", ""Self check-in"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Smart lock"", ""Outdoor dining area"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Paid parking on premises"", ""Outdoor furniture"", ""Bed linens"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""Wifi""]",,t,2025-06-27,2022-04-21,2025-04-28,128734,t,594368718724038692,20250625193454,814298,80.0,113.0,31.0,4.0,0.0,11,27,54,140,4.71,4.84,5.0,4.9,4.65,5.0,4.52,20,2,18.0,0.0,0.8,2.0,1.0,1.0,1.0,42.38354,-71.1199,140.0,2.0,365.0,1.0,7.0,365.0,365.0,4.4,365.0,24,3360.0
618,https://www.airbnb.com/rooms/596300774811892684,2025-06-27,city scrape,M2) Modern Camb2Br2bt nr Davis Subwy Harvard Tufts,"Located conveniently on Mass Ave in Cambridge, this updated 2b/2b is short walk from Davis Sq through a lovely tree-line bike path. Find all you need in everyday life from restaurants to shops to banks. You can move-in and start your life immediately with ease. Hop on MBTA buses to Harvard right in front of the next building. Perfect for Academic year or longer term lease. Sip your drinks at courtyard sitting/dining area while surfing web or reading in the outdoor breeze or sunshine!",,https://a0.muscache.com/pictures/miso/Hosting-596300774811892684/original/7732bd5d-7788-4297-9ba8-556eb44b61e1.jpeg,https://www.airbnb.com/users/show/7918311,Dinara,2013-08-03,"Somerville, MA","I've been an Airbnb host for few years now and recently had a pleasure of being a guest so I know what people expect from a Host and a Guest. 
I truly enjoy hosting Airbnb and I think it's a great community of people, almost like a world web of great hosts and guests.
As for me I'm very sociable person and Airbnb gives me an opportunity to meet different people each time.
I also like to keep things clean and organized and spend most of my time reading books, doing research on a healthy lifestyle and of course trying to live one! :)
""A ship in the harbor is safe, but that's not what ships are built for.""
https://www.airbnb.com/s?host_id=7918311&s_tag=-Ldz1Da-",within an hour,100%,97%,,https://a0.muscache.com/im/users/7918311/profile_pic/1393707660/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7918311/profile_pic/1393707660/original.jpg?aki_policy=profile_x_medium,Somerville,"['email', 'phone']",t,f,,North Cambridge,,Entire condo,Entire home/apt,2 baths,"[""Central air conditioning"", ""Heating"", ""Coffee maker"", ""Conditioner"", ""Laundromat nearby"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Outdoor dining area"", ""Hangers"", ""Free parking on premises"", ""Cooking basics"", ""Bathtub"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,t,2025-06-27,,,,f,596300774811892684,20250625193454,7918311,17.0,19.0,0.0,0.0,0.0,0,27,57,332,4.8,4.8,4.8,4.9,4.9,4.9,4.7,2,2,0.0,0.0,1.4,4.0,2.0,2.0,3.0,42.3987,-71.13244,255.0,92.0,1125.0,32.0,92.0,1125.0,1125.0,81.2,1125.0,0,0.0
619,https://www.airbnb.com/rooms/597990507237979366,2025-06-27,previous scrape,Sunny 2-Bedroom Apartment in Cambridge,"Sunny penthouse apartment on a quiet street. Located within 20min walking distance of Harvard, MIT and Boston University, and 2min to Trader Joe's and Whole Foods. Private 2 bedroom unit located on the third floor with a full kitchen and bath. Individual laundry is available in the building. This lovely unit is a primary residence that is rented out from December through August. Contact us if interested in additional dates.","Located within walking distance to Harvard, MIT and Boston University. The unit is also conveniently located close Trader Joe's and Whole Foods, and is a a few blocks away from the Charles River and several public parks.",https://a0.muscache.com/pictures/miso/Hosting-597990507237979366/original/a99da77c-5510-4fa5-b241-60dbfe9fd12d.jpeg,https://www.airbnb.com/users/show/49561278,Weijia,2015-11-21,"Cambridge, MA",,,,100%,f,https://a0.muscache.com/im/pictures/user/9566e078-e79b-4ba6-bb9d-c3b587e6a86f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9566e078-e79b-4ba6-bb9d-c3b587e6a86f.jpg?aki_policy=profile_x_medium,Cambridgeport,"['email', 'phone']",t,t,Neighborhood highlights,Cambridgeport,,Entire condo,Entire home/apt,1 bath,"[""Smoke alarm"", ""Central air conditioning"", ""First aid kit"", ""Kitchen"", ""Carbon monoxide alarm"", ""Free washer \u2013 In building"", ""Free dryer \u2013 In building"", ""TV"", ""Wifi""]",,t,2025-06-27,,,,f,597990507237979366,20250625193454,49561278,1.0,3.0,0.0,0.0,0.0,0,0,0,0,4.8,4.8,4.8,4.9,4.9,4.9,4.7,1,1,0.0,0.0,1.4,4.0,1.3,2.0,1.7,42.35977367859104,-71.11286379633967,220.9,91.0,260.0,91.0,91.0,260.0,260.0,91.0,260.0,0,17531.2
620,https://www.airbnb.com/rooms/598403561534897310,2025-06-26,city scrape,"Blueground | Cambridge, modern finishes","Feel at home wherever you choose to live with Blueground. You’ll love this cozy East Cambridge furnished one bedroom apartment with its modern decor, fully equipped kitchen, and bright living room with great views. Ideally located, you’re close to all the best that Cambridge has to offer! (ID #BOS584)","This furnished rental is located in East Cambridge, a European-style neighborhood in Boston, that a diverse group of families and professionals call home. Being just a few T stops away from downtown, it is a prime location to live. With MIT and Kendall Square bordering the neighborhood as well as the exciting new Northpoint area, it represents the best of Boston and Cambridge. Be it through the local art scene, university presence, exciting employment centers, new high rises or access to the Charles River, this neighborhood has it all. This intellectual hotspot is also known for promoting ‘green living’ and this is one of the reasons why Charles River is one of America's cleanest urban rivers.",https://a0.muscache.com/pictures/prohost-api/Hosting-598403561534897310/original/f96968bd-cfae-40c7-8bab-6635627b2464.jpeg,https://www.airbnb.com/users/show/107434423,Blueground,2016-12-16,"New York, NY","We’re Blueground, a global proptech company with several thousand move-in-ready apartments in a growing number of major cities around the world. With flexible terms and homes in vibrant, centrally based neighborhoods, you’ll feel at home and free to roam for as long as you want — a month, a year, or longer. 

Each apartment is thoughtfully designed with exclusive furnishings, fully equipped kitchens, and incredible amenities – making every day a five-star experience. From day one, you’ll enjoy high-speed Wi-Fi, premium linens, and smart home entertainment. Plus, access to pools, gyms, and outdoor spaces in select buildings.

Why stress over your apartment? We provide a hassle-free alternative — a consistent, quality guest experience that starts even before you arrive. Because we let you book our most up-to-date apartment listings online, confirm with a click, pay securely, and check in easily. 

Even better? You can enhance your stay with car rentals, grocery delivery, laundry services, and more through our special partnerships. 

During your stay
Upon arrival, you’ll either be greeted personally by a Blueground team member or given self-check-in instructions. The entire apartment is yours! You’ll enjoy reliable support via email, phone, and our Guest App, where you can request everything from a home cleaning to extra towels. 

We’ll share all details upon confirmation of your stay.",within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_x_medium,Cambridge,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,East Cambridge,,Entire rental unit,Entire home/apt,1 bath,"[""Heating"", ""Fast wifi \u2013 220 Mbps"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""BBQ grill"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Pool"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV""]",,t,2025-06-26,2024-12-20,2024-12-20,,t,598403561534897310,20250625193454,107434423,4914.0,5698.0,1.0,1.0,0.0,0,9,15,192,5.0,5.0,5.0,5.0,4.9,5.0,4.0,169,169,0.0,0.0,0.16,2.0,1.0,1.0,1.0,42.3707,-71.07469,277.0,32.0,1125.0,30.0,334.0,1125.0,1125.0,41.7,1125.0,64,17728.0
621,https://www.airbnb.com/rooms/599324404655367395,2025-06-27,city scrape,Prentiss House by Thatch | King Rm #3,"Prentiss House by Thatch is a 20-room boutique hotel nestled between Harvard and Porter Square in an iconic Cambridge neighborhood setting. Built in 1843 and renovated in 2022, the building's rich architecture is complimented by modern amenities and fresh design, providing an upscale yet laid-back atmosphere. Using state of the art technology, roaming staff and a virtual front desk, most guests enjoy their stay without ever needing assistance from our staff.","The hotel resides on a quiet residential street in the Baldwin neighborhood of central Cambridge. In the summer of 2021, the Baldwin neighborhood was named after black educator, Maria Baldwin who worked hard to represent the importance of racial justice and opportunities for women of color within Cambridge and beyond. To each side of the Baldwin neighborhood, lies Harvard and Porter square with Massachusetts Avenue serving as a connecter of the two. Directly to the east, the neighborhood borders the nearby city of Somerville. Surrounded by top institutions, there’s no shortage of activities, bars, and restaurants to experience during your stay at Prentiss House.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTk5MzI0NDA0NjU1MzY3Mzk1/original/c18799fe-852f-4173-9a77-8513611b79eb.jpeg,https://www.airbnb.com/users/show/814298,Thatch,2011-07-13,"Boston, MA","Thatch is an ever-evolving hospitality management company that specializes in co-living, hotels and apartment-hotels for short and long stays. Founded in 2010, Thatch's goal is to make Boston more accessible by providing innovative housing and hotel concepts at prices and on terms that put the value in hospitality back where it belongs - with the guests. We do this by stripping out non-essential services and amenities - like daily room cleaning and on-site food and beverage - and by centralizing our staff. In exchange, Thatch guests are afforded privacy, independence and more room in their travel budgets. Simple. Flexible. Functional. That's Thatch.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3cfc4be6-be07-488e-b2df-24b9bd731799.jpg?aki_policy=profile_x_medium,Beacon Hill,"['email', 'phone']",t,t,Neighborhood highlights,Agassiz,,Room in boutique hotel,Private room,1 private bath,"[""Central air conditioning"", ""Zero % shampoo"", ""Wine glasses"", ""Coffee"", ""Fire pit"", ""Iron"", ""Clothing storage: closet"", ""Zero % body soap"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Shared patio or balcony"", ""Zero % conditioner"", ""Self check-in"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Smart lock"", ""Paid parking garage on premises \u2013 5 spaces"", ""Outdoor dining area"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Outdoor furniture"", ""Bed linens"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,t,2025-06-27,2022-04-21,2025-05-27,128734,t,599324404655367395,20250625193454,814298,80.0,113.0,26.0,12.0,0.0,24,45,75,173,4.88,4.96,4.96,4.81,4.77,5.0,4.73,20,2,18.0,0.0,0.67,2.0,1.0,1.0,1.0,42.38339,-71.11791,131.0,2.0,365.0,1.0,7.0,365.0,365.0,4.4,365.0,72,9432.0
622,https://www.airbnb.com/rooms/602906735271842245,2025-06-26,city scrape,Bright &Large 2BR w/ Central A/C & in-unit laundry,"Spacious two bedroom apartment with modern decor, fully equipped kitchen, quality mattresses and roomy living room. There are two good size bedrooms with lots of closet space and storage. Cook and host like a chef in the modern, open kitchen with gas cooking, pantry, lots of storage and laundry in the unit. Ideally located, you’re close to all the best that Cambridge has to offer.<br /><br />We will accept 30+ days please ask.",,https://a0.muscache.com/pictures/miso/Hosting-602906735271842245/original/6e0fd7c0-babc-4d74-abb6-5001e4354a36.jpeg,https://www.airbnb.com/users/show/145655051,Karen,2017-08-12,"Cambridge, MA","A long time resident of Cambridge, I love living in this culturally diverse city right between some of the best educational institutions in the world.  Everything is a short t or walk away.  Originally from Toronto, Canada I love to travel and have enjoyed the Airbnb experience in other countries.  I am excited to now be a host and share our home with others coming to experience Cambridge. ",within an hour,100%,93%,t,https://a0.muscache.com/im/pictures/user/1d0db54c-3b8c-4e32-bda8-93d3781efa23.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1d0db54c-3b8c-4e32-bda8-93d3781efa23.jpg?aki_policy=profile_x_medium,Cambridge,"['email', 'phone']",t,t,,The Port,,Entire rental unit,Entire home/apt,1 bath,"[""Smoke alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Central air conditioning"", ""Heating"", ""Fire extinguisher"", ""Coffee maker"", ""Dedicated workspace"", ""Self check-in"", ""First aid kit"", ""Free dryer \u2013 In unit"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Washer"", ""TV"", ""Wifi""]",,t,2025-06-26,,,,f,602906735271842245,20250625193454,145655051,4.0,4.0,0.0,0.0,0.0,0,0,8,283,4.8,4.8,4.8,4.9,4.9,4.9,4.7,4,4,0.0,0.0,1.4,3.0,1.0,2.0,2.0,42.36456,-71.10169,172.0,91.0,180.0,91.0,91.0,180.0,180.0,91.0,180.0,0,0.0
